Entrez_ID	Ensemble_ID_human	Gene_symbol_human
27329	ENSG00000132855	ANGPTL3
51129	ENSG00000167772	ANGPTL4
83854	ENSG00000130812	ANGPTL6
10218	ENSG00000171819	ANGPTL7
56172	ENSG00000154122	ANKH
286	ENSG00000029534	ANK1
288	ENSG00000151150	ANK3
348094	ENSG00000166839	ANKDD1A
728780	ENSG00000189045	ANKDD1B
63926	ENSG00000132623	ANKEF1
51479	ENSG00000185722	ANKFY1
54467	ENSG00000001629	ANKIB1
255239	ENSG00000170209	ANKK1
126549	ENSG00000160117	ANKLE1
23141	ENSG00000176915	ANKLE2
51281	ENSG00000144504	ANKMY1
57037	ENSG00000106524	ANKMY2
57763	ENSG00000164331	ANKRA2
27063	ENSG00000148677	ANKRD1
55608	ENSG00000088448	ANKRD10
23253	ENSG00000101745	ANKRD12
88455	ENSG00000076513	ANKRD13A
124930	ENSG00000198720	ANKRD13B
81573	ENSG00000118454	ANKRD13C
338692	ENSG00000172932	ANKRD13D
54522	ENSG00000134461	ANKRD16
26057	ENSG00000132466	ANKRD17
26287	ENSG00000165887	ANKRD2
170961	ENSG00000089847	ANKRD24
22852	ENSG00000107890	ANKRD26
84079	ENSG00000105186	ANKRD27
23243	ENSG00000206560	ANKRD28
147463	ENSG00000154065	ANKRD29
651746	ENSG00000164236	ANKRD33B
284615	ENSG00000272031	ANKRD34A
340120	ENSG00000189127	ANKRD34B
390616	ENSG00000235711	ANKRD34C
148741	ENSG00000198483	ANKRD35
353322	ENSG00000186352	ANKRD37
91369	ENSG00000154945	ANKRD40
338699	ENSG00000137494	ANKRD42
91526	ENSG00000065413	ANKRD44
339416	ENSG00000183831	ANKRD45
157567	ENSG00000186106	ANKRD46
54851	ENSG00000168876	ANKRD49
57182	ENSG00000151458	ANKRD50
283373	ENSG00000139645	ANKRD52
79998	ENSG00000144031	ANKRD53
129138	ENSG00000100124	ANKRD54
79722	ENSG00000164512	ANKRD55
22881	ENSG00000135299	ANKRD6
100310846	ENSG00000157999	ANKRD61
100131244	ENSG00000230778	ANKRD63
441869	ENSG00000235098	ANKRD65
100287718	ENSG00000230062	ANKRD66
56311	ENSG00000106013	ANKRD7
122416	ENSG00000156381	ANKRD9
23294	ENSG00000064999	ANKS1A
56899	ENSG00000185046	ANKS1B
124401	ENSG00000168096	ANKS3
257629	ENSG00000175311	ANKS4B
203286	ENSG00000165138	ANKS6
389161	ENSG00000206199	ANKUB1
55139	ENSG00000163516	ANKZF1
54443	ENSG00000011426	ANLN
55107	ENSG00000131620	ANO1
55129	ENSG00000160746	ANO10
57101	ENSG00000047617	ANO2
63982	ENSG00000134343	ANO3
121601	ENSG00000151572	ANO4
203859	ENSG00000171714	ANO5
196527	ENSG00000177119	ANO6
50636	ENSG00000146205	ANO7
57719	ENSG00000074855	ANO8
8125	ENSG00000140350	ANP32A
10541	ENSG00000136938	ANP32B
81611	ENSG00000143401	ANP32E
290	ENSG00000166825	ANPEP
84168	ENSG00000169604	ANTXR1
118429	ENSG00000163297	ANTXR2
301	ENSG00000135046	ANXA1
311	ENSG00000122359	ANXA11
312	ENSG00000104537	ANXA13
302	ENSG00000182718	ANXA2
306	ENSG00000138772	ANXA3
307	ENSG00000196975	ANXA4
308	ENSG00000164111	ANXA5
309	ENSG00000197043	ANXA6
310	ENSG00000138279	ANXA7
643650	ENSG00000264230	ANXA8L1
8416	ENSG00000143412	ANXA9
313	ENSG00000136250	AOAH
314	ENSG00000131480	AOC2
8639	ENSG00000131471	AOC3
316	ENSG00000138356	AOX1
55435	ENSG00000138660	AP1AR
162	ENSG00000100280	AP1B1
164	ENSG00000166747	AP1G1
8906	ENSG00000213983	AP1G2
8907	ENSG00000072958	AP1M1
10053	ENSG00000129354	AP1M2
1174	ENSG00000106367	AP1S1
8905	ENSG00000182287	AP1S2
130340	ENSG00000152056	AP1S3
160	ENSG00000196961	AP2A1
161	ENSG00000183020	AP2A2
163	ENSG00000006125	AP2B1
1173	ENSG00000161203	AP2M1
1175	ENSG00000042753	AP2S1
8546	ENSG00000132842	AP3B1
8120	ENSG00000103723	AP3B2
8943	ENSG00000065000	AP3D1
26985	ENSG00000185009	AP3M1
10947	ENSG00000070718	AP3M2
1176	ENSG00000177879	AP3S1
10239	ENSG00000157823	AP3S2
10717	ENSG00000134262	AP4B1
23431	ENSG00000081014	AP4E1
9179	ENSG00000221838	AP4M1
11154	ENSG00000100478	AP4S1
91056	ENSG00000254470	AP5B1
55745	ENSG00000053770	AP5M1
55317	ENSG00000125843	AP5S1
9907	ENSG00000242802	AP5Z1
317	ENSG00000120868	APAF1
320	ENSG00000107282	APBA1
321	ENSG00000034053	APBA2
9546	ENSG00000011132	APBA3
322	ENSG00000166313	APBB1
54518	ENSG00000077420	APBB1IP
323	ENSG00000163697	APBB2
324	ENSG00000134982	APC
10297	ENSG00000115266	APC2
147495	ENSG00000154856	APCDD1
327	ENSG00000164062	APEH
328	ENSG00000100823	APEX1
27301	ENSG00000169188	APEX2
51107	ENSG00000117362	APH1A
83464	ENSG00000138613	APH1B
8539	ENSG00000166181	API5
51074	ENSG00000149089	APIP
378708	ENSG00000175279	APITD1
10887	ENSG00000169621	APLF
8862	ENSG00000171388	APLN
187	ENSG00000134817	APLNR
333	ENSG00000105290	APLP1
334	ENSG00000084234	APLP2
57136	ENSG00000101474	APMAP
335	ENSG00000118137	APOA1
128240	ENSG00000163382	APOA1BP
336	ENSG00000158874	APOA2
338	ENSG00000084674	APOB
339	ENSG00000111701	APOBEC1
10930	ENSG00000124701	APOBEC2
164668	ENSG00000100298	APOBEC3H
403314	ENSG00000173627	APOBEC4
55911	ENSG00000184730	APOBR
341	ENSG00000130208	APOC1
347	ENSG00000189058	APOD
348	ENSG00000130203	APOE
350	ENSG00000091583	APOH
80830	ENSG00000221963	APOL6
81575	ENSG00000178878	APOLD1
55937	ENSG00000204444	APOM
139322	ENSG00000155008	APOOL
84334	ENSG00000256053	APOPT1
351	ENSG00000142192	APP
10513	ENSG00000062725	APPBP2
26060	ENSG00000157500	APPL1
55198	ENSG00000136044	APPL2
54840	ENSG00000137074	APTX
358	ENSG00000240583	AQP1
282679	ENSG00000178301	AQP11
375318	ENSG00000184945	AQP12A
360	ENSG00000165272	AQP3
361	ENSG00000171885	AQP4
362	ENSG00000161798	AQP5
363	ENSG00000086159	AQP6
364	ENSG00000165269	AQP7
343	ENSG00000103375	AQP8
366	ENSG00000103569	AQP9
9716	ENSG00000021776	AQR
367	ENSG00000169083	AR
369	ENSG00000078061	ARAF
116985	ENSG00000186635	ARAP1
116984	ENSG00000047365	ARAP2
64411	ENSG00000120318	ARAP3
23237	ENSG00000198576	ARC
372	ENSG00000095139	ARCN1
374	ENSG00000109321	AREG
9870	ENSG00000119682	AREL1
375	ENSG00000143761	ARF1
377	ENSG00000134287	ARF3
378	ENSG00000168374	ARF4
381	ENSG00000004059	ARF5
382	ENSG00000165527	ARF6
55738	ENSG00000101199	ARFGAP1
84364	ENSG00000149182	ARFGAP2
26286	ENSG00000242247	ARFGAP3
10565	ENSG00000066777	ARFGEF1
10564	ENSG00000124198	ARFGEF2
23647	ENSG00000132254	ARFIP2
10139	ENSG00000101246	ARFRP1
383	ENSG00000118520	ARG1
384	ENSG00000081181	ARG2
55082	ENSG00000134884	ARGLU1
392	ENSG00000175220	ARHGAP1
79658	ENSG00000071205	ARHGAP10
9824	ENSG00000198826	ARHGAP11A
94134	ENSG00000165322	ARHGAP12
55843	ENSG00000075884	ARHGAP15
55114	ENSG00000140750	ARHGAP17
93663	ENSG00000146376	ARHGAP18
84986	ENSG00000213390	ARHGAP19
57569	ENSG00000137727	ARHGAP20
57584	ENSG00000107863	ARHGAP21
58504	ENSG00000128805	ARHGAP22
57636	ENSG00000275832	ARHGAP23
83478	ENSG00000138639	ARHGAP24
9938	ENSG00000163219	ARHGAP25
23092	ENSG00000145819	ARHGAP26
201176	ENSG00000159314	ARHGAP27
79822	ENSG00000088756	ARHGAP28
9411	ENSG00000137962	ARHGAP29
257106	ENSG00000186517	ARHGAP30
57514	ENSG00000031081	ARHGAP31
9743	ENSG00000134909	ARHGAP32
115703	ENSG00000004777	ARHGAP33
2909	ENSG00000160007	ARHGAP35
158763	ENSG00000147256	ARHGAP36
80728	ENSG00000147799	ARHGAP39
343578	ENSG00000124143	ARHGAP40
143872	ENSG00000165895	ARHGAP42
9912	ENSG00000006740	ARHGAP44
394	ENSG00000100852	ARHGAP5
395	ENSG00000047648	ARHGAP6
64333	ENSG00000123329	ARHGAP9
396	ENSG00000141522	ARHGDIA
397	ENSG00000111348	ARHGDIB
9138	ENSG00000076928	ARHGEF1
9639	ENSG00000104728	ARHGEF10
55160	ENSG00000074964	ARHGEF10L
9826	ENSG00000132694	ARHGEF11
23365	ENSG00000196914	ARHGEF12
22899	ENSG00000198844	ARHGEF15
27237	ENSG00000130762	ARHGEF16
9828	ENSG00000110237	ARHGEF17
23370	ENSG00000104880	ARHGEF18
128272	ENSG00000142632	ARHGEF19
9181	ENSG00000116584	ARHGEF2
115557	ENSG00000240771	ARHGEF25
26084	ENSG00000114790	ARHGEF26
64283	ENSG00000214944	ARHGEF28
50650	ENSG00000163947	ARHGEF3
100271715	ENSG00000214694	ARHGEF33
389337	ENSG00000183111	ARHGEF37
54848	ENSG00000236699	ARHGEF38
84904	ENSG00000137135	ARHGEF39
50649	ENSG00000136002	ARHGEF4
55701	ENSG00000165801	ARHGEF40
7984	ENSG00000050327	ARHGEF5
9459	ENSG00000129675	ARHGEF6
8874	ENSG00000102606	ARHGEF7
23229	ENSG00000131089	ARHGEF9
8289	ENSG00000117713	ARID1A
57492	ENSG00000049618	ARID1B
196528	ENSG00000189079	ARID2
1820	ENSG00000116017	ARID3A
10620	ENSG00000179361	ARID3B
138715	ENSG00000205143	ARID3C
5926	ENSG00000032219	ARID4A
51742	ENSG00000054267	ARID4B
10865	ENSG00000196843	ARID5A
84159	ENSG00000150347	ARID5B
25820	ENSG00000166233	ARIH1
10425	ENSG00000177479	ARIH2
400	ENSG00000120805	ARL1
285598	ENSG00000175414	ARL10
115761	ENSG00000152213	ARL11
200894	ENSG00000169379	ARL13B
120534	ENSG00000152219	ARL14EP
54622	ENSG00000185305	ARL15
339231	ENSG00000214087	ARL16
402	ENSG00000213465	ARL2
23568	ENSG00000102931	ARL2BP
403	ENSG00000138175	ARL3
10124	ENSG00000122644	ARL4A
10123	ENSG00000188042	ARL4C
379	ENSG00000175906	ARL4D
26225	ENSG00000162980	ARL5A
221079	ENSG00000165997	ARL5B
390790	ENSG00000141748	ARL5C
84100	ENSG00000113966	ARL6
23204	ENSG00000170540	ARL6IP1
51329	ENSG00000182196	ARL6IP4
10550	ENSG00000144746	ARL6IP5
151188	ENSG00000177917	ARL6IP6
127829	ENSG00000143862	ARL8A
55207	ENSG00000134108	ARL8B
132946	ENSG00000196503	ARL9
55156	ENSG00000104442	ARMC1
83787	ENSG00000170632	ARMC10
221481	ENSG00000157343	ARMC12
84071	ENSG00000118690	ARMC2
219681	ENSG00000165309	ARMC3
55130	ENSG00000169126	ARMC4
79798	ENSG00000140691	ARMC5
93436	ENSG00000105676	ARMC6
79637	ENSG00000125449	ARMC7
25852	ENSG00000114098	ARMC8
51309	ENSG00000126947	ARMCX1
9823	ENSG00000184867	ARMCX2
51566	ENSG00000102401	ARMCX3
100131755	ENSG00000196440	ARMCX4
54470	ENSG00000198960	ARMCX6
405	ENSG00000143437	ARNT
9915	ENSG00000172379	ARNT2
406	ENSG00000133794	ARNTL
56938	ENSG00000029153	ARNTL2
10552	ENSG00000241685	ARPC1A
10095	ENSG00000130429	ARPC1B
10109	ENSG00000163466	ARPC2
10094	ENSG00000111229	ARPC3
10092	ENSG00000162704	ARPC5
81873	ENSG00000136950	ARPC5L
10776	ENSG00000128989	ARPP19
10777	ENSG00000172995	ARPP21
407	ENSG00000120500	ARR3
408	ENSG00000137486	ARRB1
409	ENSG00000141480	ARRB2
92714	ENSG00000197070	ARRDC1
27106	ENSG00000105643	ARRDC2
57561	ENSG00000113369	ARRDC3
91947	ENSG00000140450	ARRDC4
645432	ENSG00000205784	ARRDC5
410	ENSG00000100299	ARSA
411	ENSG00000113273	ARSB
22901	ENSG00000141337	ARSG
340075	ENSG00000183876	ARSI
79642	ENSG00000180801	ARSJ
153642	ENSG00000164291	ARSK
419	ENSG00000156219	ART3
420	ENSG00000111339	ART4
9048	ENSG00000117407	ARTN
64801	ENSG00000173409	ARV1
421	ENSG00000099889	ARVCF
170302	ENSG00000004848	ARX
57412	ENSG00000214435	AS3MT
427	ENSG00000104763	ASAH1
56624	ENSG00000188611	ASAH2
50807	ENSG00000153317	ASAP1
8853	ENSG00000151693	ASAP2
55616	ENSG00000088280	ASAP3
51665	ENSG00000065802	ASB1
140456	ENSG00000165192	ASB11
142689	ENSG00000198881	ASB12
79754	ENSG00000196372	ASB13
142686	ENSG00000239388	ASB14
142685	ENSG00000146809	ASB15
92591	ENSG00000161664	ASB16
127247	ENSG00000154007	ASB17
401036	ENSG00000182177	ASB18
51676	ENSG00000100628	ASB2
51130	ENSG00000115239	ASB3
51666	ENSG00000005981	ASB4
140458	ENSG00000164122	ASB5
140459	ENSG00000148331	ASB6
140460	ENSG00000183475	ASB7
140461	ENSG00000177981	ASB8
51008	ENSG00000138303	ASCC1
84164	ENSG00000100325	ASCC2
10973	ENSG00000112249	ASCC3
429	ENSG00000139352	ASCL1
430	ENSG00000183734	ASCL2
56676	ENSG00000176009	ASCL3
121549	ENSG00000187855	ASCL4
647219	ENSG00000232237	ASCL5
25842	ENSG00000111875	ASF1A
55723	ENSG00000105011	ASF1B
432	ENSG00000141505	ASGR1
55870	ENSG00000116539	ASH1L
9070	ENSG00000129691	ASH2L
41	ENSG00000110881	ASIC1
40	ENSG00000108684	ASIC2
9311	ENSG00000213199	ASIC3
55515	ENSG00000072182	ASIC4
51802	ENSG00000256394	ASIC5
438	ENSG00000196433	ASMT
439	ENSG00000198356	ASNA1
440	ENSG00000070669	ASNS
443	ENSG00000108381	ASPA
554235	ENSG00000204653	ASPDH
374569	ENSG00000166183	ASPG
444	ENSG00000198363	ASPH
253982	ENSG00000174939	ASPHD1
57168	ENSG00000128203	ASPHD2
259266	ENSG00000066279	ASPM
54829	ENSG00000106819	ASPN
151516	ENSG00000244617	ASPRV1
79058	ENSG00000169696	ASPSCR1
80150	ENSG00000162174	ASRGL1
445	ENSG00000130707	ASS1
28990	ENSG00000034533	ASTE1
431705	ENSG00000188886	ASTL
460	ENSG00000152092	ASTN1
23245	ENSG00000148219	ASTN2
55726	ENSG00000064102	ASUN
171023	ENSG00000171456	ASXL1
55252	ENSG00000143970	ASXL2
80816	ENSG00000141431	ASXL3
84896	ENSG00000138138	ATAD1
29028	ENSG00000156802	ATAD2
54454	ENSG00000119778	ATAD2B
55210	ENSG00000197785	ATAD3A
79915	ENSG00000176208	ATAD5
79969	ENSG00000137343	ATAT1
85300	ENSG00000167654	ATCAY
11101	ENSG00000107669	ATE1
466	ENSG00000123268	ATF1
1386	ENSG00000115966	ATF2
467	ENSG00000162772	ATF3
468	ENSG00000128272	ATF4
22809	ENSG00000169136	ATF5
22926	ENSG00000118217	ATF6
1388	ENSG00000213676	ATF6B
55729	ENSG00000171681	ATF7IP
80063	ENSG00000166669	ATF7IP2
83734	ENSG00000152348	ATG10
60673	ENSG00000123395	ATG101
9140	ENSG00000145782	ATG12
9776	ENSG00000175224	ATG13
22863	ENSG00000126775	ATG14
55054	ENSG00000085978	ATG16L1
89849	ENSG00000168010	ATG16L2
23130	ENSG00000110046	ATG2A
55102	ENSG00000066739	ATG2B
64422	ENSG00000144848	ATG3
115201	ENSG00000101844	ATG4A
23192	ENSG00000168397	ATG4B
84938	ENSG00000125703	ATG4C
84971	ENSG00000130734	ATG4D
9474	ENSG00000057663	ATG5
10533	ENSG00000197548	ATG7
285973	ENSG00000181652	ATG9B
80162	ENSG00000142102	ATHL1
471	ENSG00000138363	ATIC
64225	ENSG00000119787	ATL2
25923	ENSG00000184743	ATL3
472	ENSG00000149311	ATM
23300	ENSG00000166454	ATMIN
220202	ENSG00000179774	ATOH7
84913	ENSG00000168874	ATOH8
475	ENSG00000177556	ATOX1
57194	ENSG00000206190	ATP10A
23120	ENSG00000118322	ATP10B
23250	ENSG00000068650	ATP11A
23200	ENSG00000058063	ATP11B
286410	ENSG00000101974	ATP11C
479	ENSG00000075673	ATP12A
57130	ENSG00000105726	ATP13A1
23400	ENSG00000159363	ATP13A2
79572	ENSG00000133657	ATP13A3
84239	ENSG00000127249	ATP13A4
344905	ENSG00000187527	ATP13A5
476	ENSG00000163399	ATP1A1
477	ENSG00000018625	ATP1A2
478	ENSG00000105409	ATP1A3
480	ENSG00000132681	ATP1A4
481	ENSG00000143153	ATP1B1
482	ENSG00000129244	ATP1B2
483	ENSG00000069849	ATP1B3
23439	ENSG00000101892	ATP1B4
487	ENSG00000196296	ATP2A1
488	ENSG00000174437	ATP2A2
489	ENSG00000074370	ATP2A3
490	ENSG00000070961	ATP2B1
491	ENSG00000157087	ATP2B2
492	ENSG00000067842	ATP2B3
493	ENSG00000058668	ATP2B4
27032	ENSG00000017260	ATP2C1
9914	ENSG00000064270	ATP2C2
495	ENSG00000105675	ATP4A
498	ENSG00000152234	ATP5A1
506	ENSG00000110955	ATP5B
509	ENSG00000165629	ATP5C1
513	ENSG00000099624	ATP5D
515	ENSG00000116459	ATP5F1
516	ENSG00000159199	ATP5G1
517	ENSG00000135390	ATP5G2
518	ENSG00000154518	ATP5G3
10476	ENSG00000167863	ATP5H
522	ENSG00000154723	ATP5J
9551	ENSG00000241468	ATP5J2
521	ENSG00000169020	ATP5I
10632	ENSG00000167283	ATP5L
27109	ENSG00000125375	ATP5S
55101	ENSG00000105341	ATP5SL
537	ENSG00000071553	ATP6AP1
92270	ENSG00000205464	ATP6AP1L
10159	ENSG00000182220	ATP6AP2
535	ENSG00000033627	ATP6V0A1
23545	ENSG00000185344	ATP6V0A2
533	ENSG00000117410	ATP6V0B
527	ENSG00000185883	ATP6V0C
9114	ENSG00000159720	ATP6V0D1
245972	ENSG00000147614	ATP6V0D2
8992	ENSG00000113732	ATP6V0E1
155066	ENSG00000171130	ATP6V0E2
523	ENSG00000114573	ATP6V1A
526	ENSG00000147416	ATP6V1B2
528	ENSG00000155097	ATP6V1C1
245973	ENSG00000143882	ATP6V1C2
51382	ENSG00000100554	ATP6V1D
529	ENSG00000131100	ATP6V1E1
90423	ENSG00000250565	ATP6V1E2
9296	ENSG00000128524	ATP6V1F
9550	ENSG00000136888	ATP6V1G1
534	ENSG00000213760	ATP6V1G2
51606	ENSG00000047249	ATP6V1H
538	ENSG00000165240	ATP7A
540	ENSG00000123191	ATP7B
10396	ENSG00000124406	ATP8A1
51761	ENSG00000132932	ATP8A2
5205	ENSG00000081923	ATP8B1
57198	ENSG00000143515	ATP8B2
148229	ENSG00000130270	ATP8B3
79895	ENSG00000104043	ATP8B4
10079	ENSG00000054793	ATP9A
374868	ENSG00000166377	ATP9B
64756	ENSG00000123472	ATPAF1
91647	ENSG00000171953	ATPAF2
93974	ENSG00000130770	ATPIF1
545	ENSG00000175054	ATR
51374	ENSG00000138085	ATRAID
8455	ENSG00000088812	ATRN
26033	ENSG00000107518	ATRNL1
546	ENSG00000085224	ATRX
6310	ENSG00000124788	ATXN1
25814	ENSG00000130638	ATXN10
342371	ENSG00000224470	ATXN1L
6311	ENSG00000204842	ATXN2
11273	ENSG00000168488	ATXN2L
4287	ENSG00000066427	ATXN3
6314	ENSG00000163635	ATXN7
222255	ENSG00000146776	ATXN7L1
127002	ENSG00000162650	ATXN7L2
56970	ENSG00000087152	ATXN7L3
552889	ENSG00000253719	ATXN7L3B
549	ENSG00000148090	AUH
79000	ENSG00000127423	AUNIP
550	ENSG00000115307	AUP1
6790	ENSG00000087586	AURKA
54998	ENSG00000175756	AURKAIP1
9212	ENSG00000178999	AURKB
6795	ENSG00000105146	AURKC
26053	ENSG00000158321	AUTS2
57099	ENSG00000169857	AVEN
10677	ENSG00000135407	AVIL
23080	ENSG00000105778	AVL9
60370	ENSG00000119986	AVPI1
552	ENSG00000166148	AVPR1A
554	ENSG00000126895	AVPR2
158835	ENSG00000147160	AWAT2
126859	ENSG00000162779	AXDND1
8312	ENSG00000103126	AXIN1
8313	ENSG00000168646	AXIN2
558	ENSG00000167601	AXL
64343	ENSG00000163512	AZI2
51582	ENSG00000155096	AZIN1
113451	ENSG00000142920	AZIN2
134553	ENSG00000181904	C5orf24
7620	ENSG00000198429	ZNF69
567	ENSG00000166710	B2M
8706	ENSG00000169255	B3GALNT1
148789	ENSG00000162885	B3GALNT2
8708	ENSG00000172318	B3GALT1
8707	ENSG00000162630	B3GALT2
8705	ENSG00000235863	B3GALT4
10317	ENSG00000183778	B3GALT5
126792	ENSG00000176022	B3GALT6
27087	ENSG00000109956	B3GAT1
135152	ENSG00000112309	B3GAT2
26229	ENSG00000149541	B3GAT3
145173	ENSG00000187676	B3GLCT
10331	ENSG00000179913	B3GNT3
79369	ENSG00000176383	B3GNT4
84002	ENSG00000176597	B3GNT5
192134	ENSG00000198488	B3GNT6
93010	ENSG00000156966	B3GNT7
374907	ENSG00000177191	B3GNT8
84752	ENSG00000237172	B3GNT9
146712	ENSG00000175711	B3GNTL1
2583	ENSG00000135454	B4GALNT1
124872	ENSG00000167080	B4GALNT2
283358	ENSG00000139044	B4GALNT3
338707	ENSG00000182272	B4GALNT4
2683	ENSG00000086062	B4GALT1
8703	ENSG00000158850	B4GALT3
8702	ENSG00000121578	B4GALT4
9334	ENSG00000158470	B4GALT5
9331	ENSG00000118276	B4GALT6
11285	ENSG00000027847	B4GALT7
154743	ENSG00000164603	C7orf60
643988	ENSG00000228594	C1orf233
27077	ENSG00000108641	B9D1
80776	ENSG00000123810	B9D2
54953	ENSG00000157181	C1orf27
283951	ENSG00000174109	C16orf91
221477	ENSG00000198663	C6orf89
81688	ENSG00000112308	C6orf62
51759	ENSG00000136819	C9orf78
79669	ENSG00000114529	C3orf52
64755	ENSG00000140688	C16orf58
79415	ENSG00000178927	C17orf62
122616	ENSG00000140104	C14orf79
84548	ENSG00000269556	TMEM185A
284325	ENSG00000188493	C19orf54
388939	ENSG00000179270	C2orf71
79630	ENSG00000118292	C1orf54
286257	ENSG00000148362	C9orf142
730094	ENSG00000185716	C16orf52
78995	ENSG00000125319	C17orf53
497661	ENSG00000177576	C18orf32
57710	ENSG00000135835	KIAA1614
55262	ENSG00000146826	C7orf43
144577	ENSG00000174206	C12orf66
100130348	ENSG00000187066	TMEM262
144608	ENSG00000182993	C12orf60
56673	ENSG00000176029	C11orf16
10665	ENSG00000204296	C6orf10
84529	ENSG00000186073	C15orf41
55732	ENSG00000000460	C1orf112
80304	ENSG00000163026	C2orf44
100653515	ENSG00000178404	CEP295NL
79870	ENSG00000164929	BAALC
570	ENSG00000136881	BAAT
29086	ENSG00000105393	BABAM1
23621	ENSG00000186318	BACE1
25825	ENSG00000182240	BACE2
571	ENSG00000156273	BACH1
60468	ENSG00000112182	BACH2
572	ENSG00000002330	BAD
573	ENSG00000107262	BAG1
9532	ENSG00000112208	BAG2
9531	ENSG00000151929	BAG3
9530	ENSG00000156735	BAG4
9529	ENSG00000166170	BAG5
7917	ENSG00000204463	BAG6
57597	ENSG00000266074	BAHCC1
22893	ENSG00000140320	BAHD1
10458	ENSG00000175866	BAIAP2
55971	ENSG00000006453	BAIAP2L1
80115	ENSG00000128298	BAIAP2L2
8938	ENSG00000007516	BAIAP3
578	ENSG00000030110	BAK1
25805	ENSG00000095739	BAMBI
8815	ENSG00000175334	BANF1
55024	ENSG00000153064	BANK1
8314	ENSG00000163930	BAP1
580	ENSG00000138376	BARD1
56751	ENSG00000125492	BARHL1
343472	ENSG00000143032	BARHL2
56033	ENSG00000131668	BARX1
8538	ENSG00000043039	BARX2
10409	ENSG00000176788	BASP1
10538	ENSG00000156127	BATF
116071	ENSG00000168062	BATF2
55509	ENSG00000123685	BATF3
581	ENSG00000087088	BAX
9031	ENSG00000009954	BAZ1B
11176	ENSG00000076108	BAZ2A
29994	ENSG00000123636	BAZ2B
8424	ENSG00000129151	BBOX1
582	ENSG00000174483	BBS1
79738	ENSG00000179941	BBS10
583	ENSG00000125124	BBS2
585	ENSG00000140463	BBS4
129880	ENSG00000163093	BBS5
55212	ENSG00000138686	BBS7
27241	ENSG00000122507	BBS9
56987	ENSG00000114439	BBX
4059	ENSG00000187244	BCAM
63827	ENSG00000132692	BCAN
55973	ENSG00000075790	BCAP29
10134	ENSG00000185825	BCAP31
9564	ENSG00000050820	BCAR1
8412	ENSG00000137936	BCAR3
8537	ENSG00000064787	BCAS1
10286	ENSG00000116752	BCAS2
54828	ENSG00000141376	BCAS3
586	ENSG00000060982	BCAT1
587	ENSG00000105552	BCAT2
56647	ENSG00000107949	BCCIP
144233	ENSG00000186666	BCDIN3D
590	ENSG00000114200	BCHE
593	ENSG00000248098	BCKDHA
594	ENSG00000083123	BCKDHB
10295	ENSG00000103507	BCKDK
8915	ENSG00000142867	BCL10
53335	ENSG00000119866	BCL11A
64919	ENSG00000127152	BCL11B
596	ENSG00000171791	BCL2
598	ENSG00000171552	BCL2L1
10018	ENSG00000153094	BCL2L11
83596	ENSG00000126453	BCL2L12
23786	ENSG00000099968	BCL2L13
440603	ENSG00000188761	BCL2L15
602	ENSG00000069399	BCL3
604	ENSG00000113916	BCL6
255877	ENSG00000161940	BCL6B
605	ENSG00000110987	BCL7A
9275	ENSG00000106635	BCL7B
9274	ENSG00000099385	BCL7C
607	ENSG00000116128	BCL9
283149	ENSG00000186174	BCL9L
9774	ENSG00000029363	BCLAF1
53630	ENSG00000135697	BCO1
83875	ENSG00000197580	BCO2
54880	ENSG00000183337	BCOR
63035	ENSG00000085185	BCORL1
613	ENSG00000186716	BCR
617	ENSG00000074582	BCS1L
622	ENSG00000161267	BDH1
56898	ENSG00000164039	BDH2
623	ENSG00000100739	BDKRB1
624	ENSG00000168398	BDKRB2
627	ENSG00000176697	BDNF
55814	ENSG00000145734	BDP1
146227	ENSG00000166546	BEAN1
8678	ENSG00000126581	BECN1
57596	ENSG00000183092	BEGAIN
57673	ENSG00000178409	BEND3
389206	ENSG00000188848	BEND4
79656	ENSG00000162373	BEND5
221336	ENSG00000151917	BEND6
222389	ENSG00000165626	BEND7
7439	ENSG00000167995	BEST1
54831	ENSG00000039987	BEST2
144453	ENSG00000127325	BEST3
10282	ENSG00000105829	BET1
51272	ENSG00000177951	BET1L
55859	ENSG00000133169	BEX1
56271	ENSG00000102409	BEX4
631	ENSG00000125864	BFSP1
